type	by	post_id	subcategory	category_new	category	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_25604775729	25604775729_10156851579840730		Alltag/Gesundheit/Verbraucher	Gesellschaft/Ethik/Politik	https://www.facebook.com/bild/posts/10156851579840730	Das stinkende Abwasser läuft über zwei Stockwerke nach unten. Jeden Tag. Dann kam der Schimmel …	https://external.xx.fbcdn.net/safe_image.php?d=AQAkIh-to1-4xBJk&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Floch-in-wand-200732273-55149806%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQCZ35ZTgqLzXzbG	https://external.xx.fbcdn.net/safe_image.php?d=AQCQC2vGo6DyNB3i&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Floch-in-wand-200732273-55149806%2FBild%2F2.bild.jpg&_nc_hash=AQDRTNjGcNscE89C	https://www.bild.de/news/inland/baupfusch/verpfuschtes-abwasser-rohr-versaut-neue-wohnung-55148234.bild.html	bild.de	2018-03-20T10:01:00+0000	1521540060	2018-03-20 11:01:00	20	36	41	7	84	35	25	10	15	0	7	0	0	14	0
link	post_page_25604775729	25604775729_10156784823720730		Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156784823720730	Julia  De­nise oder Bea­tri­ce – da fällt die Wahl gar nicht so leicht.	https://scontent.xx.fbcdn.net/v/t39.2147-6/c75.0.130.130/p130x130/28418589_10156784821935730_7108081711358935040_n.jpg?oh=cba1d8c1bb85612eb45bf12dd3bf1aed&oe=5B4A3840	https://scontent.xx.fbcdn.net/v/t39.2147-6/28418589_10156784821935730_7108081711358935040_n.jpg?oh=bcebd8bdad92d57271be33e04f9216c8&oe=5B433D14	https://www.bild.de/news/inland/bild-girl-des-monats/monatswahl-februar-2018-54968170.bild.html	bild.de	2018-03-03T02:43:00+0000	1520044980	2018-03-03 03:43:00	240	102	273	10	385	83	68	15	157	17	4	12	0	0	0
link	post_page_25604775729	25604775729_10156820055595730		Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156820055595730	Heute endet eine Ära – und das wird vielleicht nicht jedem von euch gefallen.	https://scontent.xx.fbcdn.net/v/t39.2147-6/c27.0.130.130/p130x130/28775999_1580904545359672_1560268456501182464_n.jpg?_nc_cat=0&oh=5e4df5c27c5ff57721ed5acd526726c7&oe=5B7571FF	https://scontent.xx.fbcdn.net/v/t39.2147-6/28775999_1580904545359672_1560268456501182464_n.jpg?oh=ffc0c90caf432ccc36d687ae1554325e&oe=5B42C811	https://www.bild.de/news/inland/bild-girls/bild-girl-nicht-mehr-nackt-55067604.bild.html	bild.de	2018-03-12T08:31:00+0000	1520843460	2018-03-12 09:31:00	147	209	252	10	471	188	117	71	989	5	2	44	42	12	0
link	post_page_25604775729	25604775729_10156796989420730	Schicksal	Alltag/Gesundheit/Verbraucher	Straftat	https://www.facebook.com/bild/posts/10156796989420730	Der Fahrer und Beifahrer fahren mit dem Lkw auf eisglatter Straße  als sie in einer Linkskurve ins Rutschen kommen.	https://external.xx.fbcdn.net/safe_image.php?d=AQC-SyJoEKRMrEYA&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fsachsen-anhalt-bundeswehr-soldat-stirbt-bei-lkw-unfall-auf-truppenuebungsplatz-200717242-55009322%2FBild%2F3.bild.jpg&cfs=1&_nc_hash=AQB4_YgCSOf8pBIt	https://external.xx.fbcdn.net/safe_image.php?d=AQANkkp_ifgA7AeT&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fsachsen-anhalt-bundeswehr-soldat-stirbt-bei-lkw-unfall-auf-truppenuebungsplatz-200717242-55009322%2FBild%2F3.bild.jpg&_nc_hash=AQBp4uVQNs2wODiQ	https://www.bild.de/news/inland/bundeswehr/soldat-stirbt-bei-unfall-auf-uebungsplatz-55009242.bild.html	bild.de	2018-03-06T04:19:00+0000	1520309940	2018-03-06 05:19:00	53	63	310	38	411	54	25	29	94	0	21	3	230	3	0
link	post_page_25604775729	25604775729_10156778342600730	Wetter	Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156778342600730	Angesichts der aktuellen Kältewelle kaum zu glauben  aber: Wir haben gute Nachrichten! 🎉🎉🎉	https://scontent.xx.fbcdn.net/v/t39.2147-6/c50.0.130.130/p130x130/27962818_10156778337965730_8173527294925602816_n.jpg?oh=faed542a2dbd5a09aefa9d898349541f&oe=5B4204DD	https://scontent.xx.fbcdn.net/v/t39.2147-6/27962818_10156778337965730_8173527294925602816_n.jpg?oh=145674ffa9b15ed4485d6f33b2376801&oe=5B3C41CA	https://www.bild.de/news/inland/deutscher-wetterdienst/deutscher-wetterdienst-zieht-winter-bilanz-2018-54945474.bild.html	bild.de	2018-02-28T16:43:00+0000	1519836180	2018-02-28 17:43:00	376	50	421	39	510	47	35	12	108	4	2	28	11	0	0
link	post_page_25604775729	25604775729_10156786091175730		Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156786091175730	Dreiviertel oder viertel vor? 🤔🤔	https://external.xx.fbcdn.net/safe_image.php?d=AQCFP-6uG2XdVAvJ&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2F11-begriffe-die-ihre-herkunft-verraten-haben-sie-hunger-oder-knast--200042790-54979220%2FBild%2F2.bild.jpg&cfs=1&sx=292&sy=0&sw=720&sh=720&_nc_hash=AQACi1ZYb2EKiqHy	https://external.xx.fbcdn.net/safe_image.php?d=AQAl-u8V4w2fRYyM&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2F11-begriffe-die-ihre-herkunft-verraten-haben-sie-hunger-oder-knast--200042790-54979220%2FBild%2F2.bild.jpg&_nc_hash=AQAQALTAVus5NAsM	https://www.bild.de/news/inland/deutschland/begriffe-die-ihre-herkunft-verraten-54978832,la=de.bild.html	bild.de	2018-03-02T19:13:00+0000	1520017980	2018-03-02 20:13:00	164	190	195	19	404	184	88	96	523	4	1	26	0	0	0
link	post_page_25604775729	25604775729_10156811912020730		Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156811912020730	42 Millionen!!!!! Also wir hätten da schon ein paar Wünsche parat …	https://external.xx.fbcdn.net/safe_image.php?d=AQDaMkYHoo1Rpi3g&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Feurojackpot-berliner-raeumt-42-millionen-euro-ab-200689128-55051980%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQC-p6yHyEAoR64u	https://external.xx.fbcdn.net/safe_image.php?d=AQBWwilhjbgPhNQI&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Feurojackpot-berliner-raeumt-42-millionen-euro-ab-200689128-55051980%2FBild%2F2.bild.jpg&_nc_hash=AQCFb5cHXiZg-8Rl	https://www.bild.de/news/inland/eurojackpot/berliner-knackt-jackpot-43-millionen-euro-55051910.bild.html	bild.de	2018-03-09T23:31:00+0000	1520638260	2018-03-10 00:31:00	370	191	473	29	693	188	124	64	193	5	73	0	21	4	0
link	post_page_25604775729	25604775729_10156841712450730		Alltag/Gesundheit/Verbraucher	Straftat	https://www.facebook.com/bild/posts/10156841712450730	Er erlebt hautnah mit  was in einer der größten deutschen Schlachtereien abläuft.	https://external.xx.fbcdn.net/safe_image.php?d=AQBqCbQAJhA7qjhI&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Ffragt-mich-alles-ich-arbeite-in-einer-deutschen-grossschlachterei-200319806-50940044%2FBild%2F4.bild.jpg&cfs=1&_nc_hash=AQD1iQyCpkwSk601	https://external.xx.fbcdn.net/safe_image.php?d=AQA_WWFUxnlpPPgI&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Ffragt-mich-alles-ich-arbeite-in-einer-deutschen-grossschlachterei-200319806-50940044%2FBild%2F4.bild.jpg&_nc_hash=AQBdCw3tegDNTE43	https://www.bild.de/news/inland/fleisch/produktion-schlachthaus-mitarbeiter-beantwortet-fragen-50939920,la=de.bild.html	bild.de	2018-03-17T18:03:00+0000	1521309780	2018-03-17 19:03:00	166	128	336	69	533	122	64	58	370	0	16	4	57	93	0
link	post_page_25604775729	25604775729_10156810133425730	Wetter	Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156810133425730	Frühlings-Hammer am Wochenende! Deutschlandweit klettern Temperaturen über 14 Grad. An manchen Orten werden sogar über 20 Grad!	https://external.xx.fbcdn.net/safe_image.php?d=AQApEQTL97-2CppW&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fbis-zu-21-grad-fruehlings-hammer-am-wochenende-200721010-55045080%2FBild%2F2.bild.jpg&cfs=1&sx=529&sy=0&sw=720&sh=720&_nc_hash=AQCkFlrvhJrtrQym	https://external.xx.fbcdn.net/safe_image.php?d=AQCix57WtPzoG1sI&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fbis-zu-21-grad-fruehlings-hammer-am-wochenende-200721010-55045080%2FBild%2F2.bild.jpg&_nc_hash=AQABH2z1S-EpTf5J	https://www.bild.de/news/inland/fruehling/wetter-am-wochenende-14-grad-fruehling-fuer-alle-55042876.bild.html	bild.de	2018-03-09T12:36:00+0000	1520598960	2018-03-09 13:36:00	117	25	139	14	178	20	17	3	3	9	11	0	1	1	0
link	post_page_25604775729	25604775729_10156792188390730	Wetter	Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156792188390730	Für Sonntag werden Höchsttemperaturen zwischen drei und elf Grad erwartet! Im Vergleich zur letzten Woche richtig 🔥🔥🔥	https://external.xx.fbcdn.net/safe_image.php?d=AQA57rm5S-Feh9e9&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fdeutschland-taut-langsam-auf-200715582-54995270%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQBhfnJzqKnE0Aee	https://external.xx.fbcdn.net/safe_image.php?d=AQDBBUf05kZQIyXY&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fdeutschland-taut-langsam-auf-200715582-54995270%2FBild%2F2.bild.jpg&_nc_hash=AQBynSQ7fBSjwhTw	https://www.bild.de/news/inland/glatteis/wetter-nach-dauerfrost-deutschland-taut-langsam-auf-glatteis-im-nordosten-54993896.bild.html	bild.de	2018-03-04T12:54:00+0000	1520168040	2018-03-04 13:54:00	432	55	485	40	580	55	33	22	126	11	31	7	2	2	0
link	post_page_25604775729	25604775729_10156773154030730		Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156773154030730	Innerhalb von nur einer Woche sind rund 24.000 Menschen in Deutschland an Grippe erkrankt  Tendenz steigend. Und dann sorgt auch noch der empfohlene Impfstoff für Ärger!	https://external.xx.fbcdn.net/safe_image.php?d=AQB29qdcVVUfdvTC&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fmediziner-kritisieren-empfohlenen-impfstoff-200706943-54918408%2FBild%2F4.bild.jpg&cfs=1&sx=310&sy=0&sw=720&sh=720&_nc_hash=AQARr5QDaFy7b_3z	https://external.xx.fbcdn.net/safe_image.php?d=AQCzp-vfmmFrcfkO&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fmediziner-kritisieren-empfohlenen-impfstoff-200706943-54918408%2FBild%2F4.bild.jpg&_nc_hash=AQB3KzT1LKXXncBK	https://www.bild.de/news/inland/grippewelle/grippewelle-mediziner-klagen-an-in-diesem-winter-wurde-ein-falscher-impstoff-empfohlen-54917664.bild.html	bild.de	2018-02-27T08:03:00+0000	1519718580	2018-02-27 09:03:00	133	114	287	220	621	109	72	37	239	1	45	7	79	22	0
link	post_page_25604775729	25604775729_10156781449655730	Wetter	Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156781449655730	Die eine Hälfte Deutschlands darf sich in den nächsten Tagen über frühlingshafte Temperaturen freuen  die andere versinkt in Schnee und es droht Glätte auf den Straßen.	https://scontent.xx.fbcdn.net/v/t39.2147-6/c50.0.130.130/p130x130/27971520_10156781420660730_3469019336650260480_n.jpg?oh=03348a1e010a748dc5cd51598ef36807&oe=5B3E7025	https://scontent.xx.fbcdn.net/v/t39.2147-6/27971520_10156781420660730_3469019336650260480_n.jpg?oh=f197740373532e751230a9f1fd275255&oe=5B0E8632	https://www.bild.de/news/inland/kaeltewelle/wetter-nach-dieser-eiswoche-tauen-wir-wieder-auf-54966020.bild.html	bild.de	2018-03-01T14:14:00+0000	1519913640	2018-03-01 15:14:00	190	28	260	77	365	27	24	3	77	0	45	8	16	1	0
link	post_page_25604775729	25604775729_10156784985395730	Wetter	Alltag/Gesundheit/Verbraucher	Gesellschaft/Ethik/Politik	https://www.facebook.com/bild/posts/10156784985395730	Bitte fahrt vorsichtig.	https://scontent.xx.fbcdn.net/v/t39.2147-6/c50.0.130.130/p130x130/28218475_10156784983270730_9041398142288789504_n.jpg?oh=b35d5728dfd54935429dfd6672fb3c58&oe=5B45FF27	https://scontent.xx.fbcdn.net/v/t39.2147-6/28218475_10156784983270730_9041398142288789504_n.jpg?oh=ec612d70fd91fa89541bc24e318a8e34&oe=5B3F5830	https://www.bild.de/news/inland/kaeltewelle/wetterdienst-warnt-autofahrer-glatteis-alarm-wegen-regen-front-54976758.bild.html	bild.de	2018-03-02T10:43:05+0000	1519987385	2018-03-02 11:43:05	209	48	338	455	841	47	30	17	40	1	85	2	40	1	0
