post_id,post_text,category,react_likes,react_love,react_haha,react_sad,react_wow,react_angry,number of comments,positive sent,negative sent,neutral sent,anger,fear,sad,happy,neutral,avg words in comments,median words in comments
25604775729_10156810461410730,Schon seit Mittwoch liegt Stefanie Giesinger im Krankenhaus  bereitete sich auf ihren OP-Termin vor. Nun hat sie es geschafft – und präsentiert stolz ihre Narbe.,Alltag&Skurriles,276,14,5,2,21,0,61,24.59016393442623,37.704918032786885,37.704918032786885,24.59016393442623,9.836065573770492,4.918032786885246,14.754098360655737,45.90163934426229,13.01639344262295,9.0
25604775729_10156810469330730,So schnell kann s gehen! Ralf Eckart (27) aus Erfurt hatte sich gerade registriert – und schon rettete er einem Menschen das Leben!,Alltag&Skurriles,1423,85,0,2,33,0,57,42.10526315789474,21.05263157894737,36.8421052631579,7.017543859649122,0.0,12.280701754385966,47.36842105263158,33.333333333333336,10.701754385964913,9.0
25604775729_10156810471305730,Jahrelang galten Eier als Cholesterin-Bomben  man sollte bloß nicht zu viel davon essen. Doch stimmt das eigentlich? Wir haben eine überraschende Antwort bekommen.,Gesellschaft/Ethik/Politik,63,1,6,0,1,0,56,32.142857142857146,21.428571428571427,46.42857142857143,17.857142857142858,3.5714285714285716,5.357142857142857,41.07142857142857,32.142857142857146,12.892857142857142,11.0
25604775729_10156810477615730,Sein Vater war der mächtigste Drogenpate aller Zeiten. Sein Sohn erzählt von einer Kindheit im Luxus mit einem Papa  für den er gestorben wäre.,Straftat,1985,67,11,1,79,1,377,11.140583554376658,10.875331564986737,77.9840848806366,4.5092838196286475,3.183023872679045,2.9177718832891246,18.30238726790451,71.08753315649868,5.679045092838196,2.0
25604775729_10156810487670730,In Fort Sumner in New Mexico liegt ein Grab hinter schweren Eisengittern. Der Gangster  der dort liegt  wird jeder von euch kennen!,Alltag&Skurriles,274,0,32,1,19,1,59,15.254237288135593,33.898305084745765,50.847457627118644,13.559322033898304,11.864406779661017,3.389830508474576,22.033898305084747,49.152542372881356,7.8474576271186445,6.0
25604775729_10156810513505730,Der Hundebesitzer starb während einer OP  wurde kurz danach beerdigt. Doch sein Hund weigert sich  seinen Platz vor dem Krankenhaus zu verlassen. Er wartet auf sein Herrchen 😢 news ausland hund herrchen tot hund wartet seit monaten vor krankenhaus,Alltag&Skurriles,1375,510,4,5144,30,10,393,26.208651399491096,22.900763358778626,50.89058524173028,9.414758269720101,7.633587786259542,41.475826972010175,11.450381679389313,30.025445292620866,10.867684478371501,6.0
25604775729_10156810784295730,Für ihre Fans ist sie der Inbegriff von Sex. Aber Jennifer Lawrence selbst hat Angst davor!,Gesellschaft/Ethik/Politik,397,6,71,3,21,2,155,13.548387096774194,29.032258064516128,57.41935483870968,13.548387096774194,3.870967741935484,7.096774193548387,37.41935483870968,38.064516129032256,12.529032258064516,7.0
25604775729_10156810819880730,Gegen den 51-Jährigen wird wegen Menschenhandels ermittelt.,Straftat,73,0,10,3,1,45,26,23.076923076923077,42.30769230769231,34.61538461538461,19.23076923076923,15.384615384615385,3.8461538461538463,19.23076923076923,42.30769230769231,10.653846153846153,7.0
25604775729_10156810845340730,2007 Dritte bei Germany s next Topmodel  2016 „Heißeste Frau des Jahres“ gekürt – jetzt ist Hana Nitsche schwanger!,Alltag&Skurriles,80,0,2,0,0,0,10,10.0,50.0,40.0,30.0,10.0,10.0,10.0,40.0,9.3,9.5
25604775729_10156810959255730,Die Audi-Fahrerin hatte die Kinder wohl nicht gesehen. Der Grund: die tief stehende Sonne!,Alltag&Skurriles,52,0,1,209,9,41,127,26.771653543307085,52.75590551181102,20.47244094488189,22.834645669291337,8.661417322834646,14.960629921259843,16.53543307086614,37.00787401574803,22.708661417322833,14.0
25604775729_10156811128415730,Der Club ist voll  die Menge schreit. Mitten drin: Ein Pferd  das eine leicht-bekleidete Tänzerin auf seinem Rücken tragen muss … 😡 news ausland tierquaelerei pferd im nachtclub,Gesellschaft/Ethik/Politik,267,5,33,300,12,3379,554,17.870036101083034,44.584837545126355,37.545126353790614,51.624548736462096,6.498194945848375,9.386281588447654,10.830324909747292,21.660649819494584,11.897111913357401,8.0
25604775729_10156811303645730,Können wir irgendwie verstehen  dass Kevin im Prozess lieber unerkannt bleiben möchte …,Alltag&Skurriles,35,0,76,2,4,1,87,21.839080459770116,26.436781609195403,51.724137931034484,3.4482758620689653,1.1494252873563218,2.2988505747126435,44.827586206896555,48.275862068965516,6.735632183908046,6.0
25604775729_10156811353340730,Bei Maybrit Illner hat Annalena Baerbock die Beherrschung verloren – und den Mittelfinger gezeigt.,Alltag&Skurriles,266,5,267,10,30,169,543,27.992633517495396,44.38305709023941,27.624309392265193,39.41068139963168,4.788213627992634,5.156537753222836,15.83793738489871,34.806629834254146,15.756906077348066,12.0
25604775729_10156811373145730,Du bist nicht du  wenn du hungrig bist … regional koeln diebstahl diebe klauen wurst,Straftat,2007,20,1869,7,62,7,4284,13.398692810457517,18.76750700280112,67.83380018674136,2.380952380952381,2.287581699346405,1.6106442577030813,44.211017740429504,49.509803921568626,5.993930905695612,5.0
25604775729_10156811389695730,Erst ging es nur um seinen Porsche  dann sollen krasse Beleidigungen gefallen sein!,Gesellschaft/Ethik/Politik,443,7,317,0,23,25,552,23.91304347826087,40.39855072463768,35.68840579710145,26.44927536231884,5.434782608695652,4.528985507246377,29.166666666666668,34.42028985507246,15.42572463768116,11.0
25604775729_10156811461045730,Herzlichen Glückwunsch! 🎉👶 Und das ist das erste Foto ihrer Mini-Prinzessin:,Gesellschaft/Ethik/Politik,1305,160,0,1,9,0,58,55.172413793103445,20.689655172413794,24.137931034482758,5.172413793103448,1.7241379310344827,12.068965517241379,50.0,31.03448275862069,9.051724137931034,5.0
25604775729_10156811496460730,Genau auf Kopfhöhe schießt das Holz durch das Fenster der Rückbank! regional ruhrgebiet iserlohn baum bohrt sich in auto,Alltag&Skurriles,17,0,0,4,14,0,3,33.333333333333336,33.333333333333336,33.333333333333336,0.0,33.333333333333336,33.333333333333336,0.0,33.333333333333336,7.0,7.0
25604775729_10156811717705730,Wer die Hinterlassenschaften seiner Fellnasen nicht wegmacht  muss zahlen. Und zwar ordentlich! news inland bussgeldkatalog hundekot knoellchen geldstrafe bis euro in nrw werne koeln,Gesellschaft/Ethik/Politik,3860,36,77,4,21,76,981,32.11009174311926,42.60958205912334,25.28032619775739,39.75535168195719,3.9755351681957185,5.81039755351682,15.08664627930683,35.372069317023445,22.75840978593272,16.0
25604775729_10156811731145730,Der 54-Jährige bahn den Tod kleiner  unschuldiger Kinder in Kauf!,Straftat,83,0,0,11,3,229,63,11.11111111111111,52.38095238095238,36.507936507936506,38.095238095238095,11.11111111111111,6.349206349206349,12.698412698412698,31.746031746031747,14.587301587301587,10.0
